,_id,ltable_id,rtable_id,ltable_Title,ltable_Authors,ltable_Genres,ltable_Publishing Date,ltable_Pages,ltable_Publisher,ltable_Language,rtable_Title,rtable_Authors,rtable_Genres,rtable_Publishing Date,rtable_Pages,rtable_Publisher,rtable_Language
34927,34927,594,1170,The Marriage Mistake,Jennifer Probst,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,06 Nov 2012,338,SIMON & SCHUSTER,English,Lady Isabella's Scandalous Marriage,Jennifer Ashley,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction,July 6th 2010,316,Berkley Sensation,English
35019,35019,1486,1174,Wild Card,Lora Leigh,Contemporary Fiction:Romance:Romance Books,26 Aug 2008,432,St Martin's Press,English,Wild Card,Lora Leigh,Romance;Romance;Romantic Suspense;Adult Fiction;Erotica;War;Military;Romance;Contemporary Romance;Contemporary,August 26th 2008,418,St. Martin's Paperbacks,English
35127,35127,152,1179,Lover Enshrined : A Novel of the Black Dagger Brotherhood,J. R. Ward,Romance:Romance Books,04 Jul 2008,560,Penguin Books Australia,English,Black Dagger Brotherhood: Boxed Set #1-6,J.R. Ward,Paranormal;Vampires;Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult;Fantasy;Urban Fantasy;Contemporary;Fantasy;Supernatural;Adult Fiction;Erotica,September 29th 2009,None,Signet,English
35131,35131,219,1179,The Chosen : A Novel of the Black Dagger Brotherhood,J. R. Ward,Contemporary Fiction:Fantasy:Fantasy Books:Romance:Romance Books,26 Sep 2017,576,Ballantine Books,English,Black Dagger Brotherhood: Boxed Set #1-6,J.R. Ward,Paranormal;Vampires;Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult;Fantasy;Urban Fantasy;Contemporary;Fantasy;Supernatural;Adult Fiction;Erotica,September 29th 2009,None,Signet,English
35138,35138,733,1179,The Beast : A Novel of the Black Dagger Brotherhood,J R Ward,Horror:Horror:Romance:Romance Books,01 Nov 2016,525,Berkley Books,English,Black Dagger Brotherhood: Boxed Set #1-6,J.R. Ward,Paranormal;Vampires;Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult;Fantasy;Urban Fantasy;Contemporary;Fantasy;Supernatural;Adult Fiction;Erotica,September 29th 2009,None,Signet,English
35279,35279,1381,1188,Born of Fire,Sherrilyn Kenyon,Fantasy:Fantasy Books:Romance:Romance Books,03 Nov 2009,540,St Martin's Press,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
36121,36121,391,1258,Wilde in Love : The Wildes of Lindow Castle,Eloisa James,Historical Romance:Historical Romance:Historical Fiction,31 Oct 2017,416,AVON BOOKS,English,Noble Cause: A Novel of Love and War,Jessica James,Historical;Historical Fiction;Romance;Military History;Civil War;Romance;Historical Romance;Fiction;Historical,March 29th 2011,384,,
36400,36400,439,1277,Romancing Mr Bridgerton : Number 4 in series,Julia Quinn,Historical Romance:Historical Romance:Historical Fiction,25 Aug 2006,384,Little Brown Book Group,English,Because of Miss Bridgerton,Julia Quinn,Romance;Romance;Historical Romance;Historical;Historical;Historical Fiction;Adult,March 29th 2016,375,Avon,English
36808,36808,2218,1297,England's Perfect Hero,Suzanne Enoch,Historical Romance:Historical Romance,11 Jul 2011,384,HarperCollins Publishers Inc,English,England's Perfect Hero,Suzanne Enoch,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical Romance;Regency Romance;Historical;Historical Fiction,February 24th 2004,374,Avon,English
37160,37160,1086,1312,Unleash the Night,Sherrilyn Kenyon,Fantasy:Fantasy Books:Romance:Romance Books,01 Mar 2006,378,St Martin's Press,English,Kiss of the Night,Sherrilyn Kenyon,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Paranormal;Vampires,April 19th 2004,361,St. Martin's Press,English
37178,37178,1353,1312,Born of Night,Sherrilyn Kenyon,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,27 Jan 2010,539,St Martin's Press,English,Kiss of the Night,Sherrilyn Kenyon,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Paranormal;Vampires,April 19th 2004,361,St. Martin's Press,English
37198,37198,436,1313,One Good Earl Deserves a Lover,Sarah MacLean,Historical Romance:Historical Romance,29 Jan 2013,384,HarperCollins Publishers Inc,English,No Good Duke Goes Unpunished,Sarah MacLean,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,November 26th 2013,384,Avon,English
37342,37342,915,1325,Knight Takes Queen,C. C. Gibbs,Erotic Fiction,04 Dec 2013,432,Quercus Publishing,English,Knight Takes Queen,C.C. Gibbs,Romance;Adult Fiction;Erotica;Romance;Contemporary Romance;Contemporary;Romance;Erotic Romance,December 5th 2013,364,,
37416,37416,43,1334,Beautiful Disaster,Jamie Mcguire,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,14 Aug 2012,432,Simon & Schuster Ltd,English,Walking Disaster,Jamie McGuire,Romance;Contemporary;Romance;Contemporary Romance;Young Adult;Academic;College,April 2nd 2013,448,Atria Books,English
37425,37425,3005,1334,Beautiful Disaster,Jamie Mcguire,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,14 Aug 2012,418,SIMON & SCHUSTER,English,Walking Disaster,Jamie McGuire,Romance;Contemporary;Romance;Contemporary Romance;Young Adult;Academic;College,April 2nd 2013,448,Atria Books,English
37876,37876,716,1362,Dracula,Bram Stoker,Contemporary Fiction:Classic Books & Novels:Classic Horror:Classic Horror:Romance:Romance Books:Sci Fi Books for Kids,31 Jul 2012,464,Penguin Books Ltd,English,Dracula,Bram Stoker;Nina Auerbach;David J. Skal,Classics;Horror;Fiction;Fantasy;Paranormal;Vampires;Gothic,May 12th 1986,488,Norton,English
37955,37955,1397,1368,This Girl,Colleen Hoover,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,13 Aug 2013,288,SIMON & SCHUSTER,English,This Girl,Colleen Hoover,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance,April 30th 2013,304,Atria Books,
37968,37968,54,1372,Days of Blood and Starlight : The Sunday Times Bestseller. Daughter of Smoke and Bone Trilogy Book 2,Laini Taylor,Contemporary Fiction:Fantasy:Fantasy Books:Romance:Romance Books,13 Aug 2013,528,Hodder & Stoughton General Division,English,Daughter of Smoke & Bone,Laini Taylor,Fantasy;Young Adult;Romance;Fantasy;Paranormal;Paranormal;Angels;Fantasy;Urban Fantasy;Fiction;Fantasy;Magic;Fantasy;Supernatural;Paranormal;Demons,September 27th 2011,422,Little; Brown Books for Young Readers,English
38560,38560,2435,1391,One More Chance,Abbi Glines,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,09 Nov 2014,272,Simon & Schuster Ltd,English,Take a Chance,Abbi Glines,Romance;Romance;Contemporary Romance,February 25th 2014,234,Atria Books,
39127,39127,1636,1406,Taming of the Duke,Eloise James,Historical Romance:Historical Romance,11 Jul 2011,394,HarperCollins Publishers Inc,English,Pool of Dreaming,Dana James,Harlequin;Harlequin Romance,July 4th 2013,None,Accent Amour,;
39600,39600,1694,1426,The Raven Prince : Number 1 in series,Elizabeth Hoyt,Historical Romance:Historical Romance:Historical Fiction,01 Mar 2007,400,Little Brown & Company,English,The Serpent Prince,Elizabeth Hoyt,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction,September 1st 2007,362,Grand Central Publishing,English
39930,39930,2355,1437,Angel,Johanna Lindsey,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance,03 Apr 2001,403,HarperCollins Publishers Inc,English,Angel,Johanna Lindsey,Romance;Romance;Historical Romance;Historical;Westerns,April 3rd 2001,416,Avon,English
40317,40317,2404,1447,Something About Emmaline,Elizabeth Boyle,Historical Romance:Historical Romance,29 Aug 2011,384,HarperCollins Publishers Inc,English,Something; Maybe,Elizabeth Scott,Young Adult;Romance;Contemporary;Womens Fiction;Chick Lit;Fiction,March 24th 2009,217,Simon Pulse,English
40375,40375,1451,1450,Simply Irresistible : Number 1 in series,Jill Shalvis,Adult & Contemporary Romance:Adult & Contemporary Romance,04 Nov 2010,336,Little Brown & Company,English,Simply Irresistible,Jill Shalvis,Romance;Romance;Contemporary Romance;Contemporary;Womens Fiction;Chick Lit,October 1st 2010,311,Forever,English
40479,40479,1396,1457,Night Embrace,Sherrilyn Kenyon,Science Fiction:Science Fiction:Romance:Romance Books,30 Apr 2010,408,St Martin's Press,English,Seize the Night,Sherrilyn Kenyon,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Vampires;Fantasy;Fantasy;Urban Fantasy,February 1st 2005,339,Piatkus Books,English
40670,40670,2493,1464,Megan's Mark,Lora Leigh,Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,25 Jul 2011,304,Penguin Putnam Inc,English,Megan's Mark,Lora Leigh,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Adult Fiction;Erotica;Paranormal;Shapeshifters,May 2nd 2006,295,Berkley,English
40773,40773,2418,1469,Down London Road,Samantha Young,Adult & Contemporary Romance:Adult & Contemporary Romance,26 Jul 2013,464,Penguin Books Ltd,English,Down London Road,Samantha Young,Romance;New Adult;Romance;Contemporary Romance;Contemporary;Adult,May 7th 2013,373,NAL,English
40794,40794,2593,1473,Thoughtless,S. C. Stephens,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Jan 2013,530,SIMON & SCHUSTER,English,Thoughtful,S.C. Stephens,Romance;New Adult;Romance;Contemporary Romance;Contemporary,February 24th 2015,560,Sphere,
41227,41227,3445,1501,Belong to Me,Shayla Black,Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,15 Dec 2013,386,Penguin Putnam Inc,English,Belong to Me,Shayla Black,Erotica;Bdsm;Romance;Adult Fiction;Erotica;Romance;Erotic Romance,October 4th 2011,373,Berkley Heat,English
41437,41437,1145,1513,Beauty Awakened,Gena Showalter,Romance:Romance Books,26 Feb 2013,448,HarperCollins Publishers,English,Beauty Awakened,Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Angels;Romance;Paranormal;Demons;Fantasy,February 26th 2013,447,HQN Books,English
41853,41853,858,1530,When I'm With You Complete Novel (Because You Are Mine Series #2),Beth Kery,Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,12 Sep 2013,448,Headline Publishing Group,English,Because You Are Mine: The Complete Novel,Beth Kery,Romance;Adult Fiction;Erotica;Erotica;Bdsm;Romance;Contemporary Romance;Romance;Erotic Romance;Contemporary,March 5th 2013,368,Berkley,
42583,42583,2712,1579,Born in Shame,Nora Roberts,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,03 Feb 2007,357,Penguin Putnam Inc,English,Born in Fire,Nora Roberts,Romance;Romance;Contemporary Romance;Contemporary;Fiction;Womens Fiction;Chick Lit,October 1st 1994,416,Jove,English
42893,42893,647,1589,The Rosie Project,Graeme Simsion,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Oct 2013,304,SIMON & SCHUSTER,English,Het Rosie Project,Graeme Simsion;Linda Broeder,Fiction;Romance;Contemporary;Humor;Womens Fiction;Chick Lit,October 7th 2013,330,Sijthoff,Dutch
42896,42896,2789,1589,The Rosie Effect,Graeme Simsion,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,21 Jul 2015,344,SIMON & SCHUSTER,English,Het Rosie Project,Graeme Simsion;Linda Broeder,Fiction;Romance;Contemporary;Humor;Womens Fiction;Chick Lit,October 7th 2013,330,Sijthoff,Dutch
42947,42947,1544,1593,Slightly Scandalous,Mary Balogh,Historical Romance:Historical Romance,03 Jun 2003,374,Bantam Doubleday Dell Publishing Group Inc,English,Slightly Wicked,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,October 2011,342,Bantam Dell Random House,English
42950,42950,1560,1593,Slightly Married,Mary Balogh,Historical Romance:Historical Romance,01 Apr 2003,342,Bantam Doubleday Dell Publishing Group Inc,English,Slightly Wicked,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,October 2011,342,Bantam Dell Random House,English
43100,43100,1892,1597,Lord Perfect,Loretta Chase,Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,25 Jul 2011,293,Penguin Putnam Inc,English,Lord Perfect,Loretta Chase,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction,March 7th 2006,304,Berkley Sensation,English
43103,43103,2192,1597,Lord Perfect : Number 3 in series,Loretta Chase,Historical Romance:Historical Romance,07 Jun 2007,320,Little Brown Book Group,English,Lord Perfect,Loretta Chase,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction,March 7th 2006,304,Berkley Sensation,English
43760,43760,1544,1626,Slightly Scandalous,Mary Balogh,Historical Romance:Historical Romance,03 Jun 2003,374,Bantam Doubleday Dell Publishing Group Inc,English,Slightly Married,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,April 1st 2003,342,Dell Bantam Random House,English
44017,44017,2791,1634,Glitter Baby,Susan Elizabeth Phillips,Adult & Contemporary Romance:Adult & Contemporary Romance,08 Jul 2011,438,HarperCollins Publishers Inc,English,Baby; Don't Go,Susan Andersen,Romance;Romance;Contemporary Romance;Womens Fiction;Chick Lit;Romance;Romantic Suspense,March 25th 2014,357,Avon,None
44192,44192,1905,1643,An Unsuitable Bride,Jane Feather,Contemporary Fiction:Historical Romance:Historical Romance:Family & Relationships,24 Jul 2012,465,SIMON & SCHUSTER,English,The Heiress Bride,Catherine Coulter,Romance;Romance;Historical Romance;Historical;Historical;Historical Fiction,July 1st 1993,406,Jove,English
44447,44447,1115,1654,Veil of Midnight,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,17 Feb 2009,355,Random House USA Inc,English,Marked by Midnight,Lara Adrian,Fantasy;Paranormal;Romance;Paranormal Romance;Paranormal;Vampires;Romance,June 30th 2014,146,Lara Adrian; LLC,English
44663,44663,1991,1665,One Night of Sin,Gaelen Foley,Romance:Romance Books:Historical Romance:Historical Romance,23 Dec 2005,408,Random House USA Inc,English,One Night of Sin,Gaelen Foley,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical Romance;Regency Romance,May 31st 2005,471,Ivy Books,
45480,45480,1049,1712,Immortals After Dark #4: Dark Needs At Night's Edge,Kresley Cole,Contemporary Fiction:Romance:Romance Books,15 Jul 2009,352,SIMON & SCHUSTER,English,Dark Needs at Night's Edge,Kresley Cole,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Vampires;Fantasy,April 29th 2008,368,Pocket Books,English
45507,45507,2913,1715,Baby Proof,Emily Giffin,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,30 Mar 2011,348,St Martin's Press,English,Baby Proof,Emily Giffin,Womens Fiction;Chick Lit;Romance;Fiction,June 13th 2006,340,St. Martin's Press,English
45620,45620,185,1724,Judgment Road,Christine Feehan,Contemporary Fiction:Horror:Horror:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,23 Jan 2018,464,Berkley Books,English,Night Road,Kristin Hannah,Fiction;Womens Fiction;Chick Lit;Romance;Contemporary,March 22nd 2011,385,St. Martin's Press,English
45710,45710,417,1725,A Kiss at Midnight,Eloisa James,Historical Romance:Historical Romance,29 Sep 2010,372,HarperCollins Publishers Inc,English,A Kiss at Midnight,Eloisa James,Romance;Romance;Historical Romance;Historical;Historical;Historical Fiction;Fantasy;Fairy Tales;Historical;Regency,July 27th 2010,370,Avon,English
46048,46048,874,1734,Nauti Deceptions,Lora Leigh,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,22 Jul 2011,373,Penguin Putnam Inc,English,Nauti Dreams,Lora Leigh,Romance;Adult Fiction;Erotica;Romance;Erotic Romance;Romance;Contemporary Romance;Romance;Romantic Suspense;Contemporary,August 5th 2008,340,Berkley Sensation,English
46052,46052,906,1734,Nauti Intentions,Lora Leigh,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,03 Nov 2011,330,Penguin Putnam Inc,English,Nauti Dreams,Lora Leigh,Romance;Adult Fiction;Erotica;Romance;Erotic Romance;Romance;Contemporary Romance;Romance;Romantic Suspense;Contemporary,August 5th 2008,340,Berkley Sensation,English
46054,46054,989,1734,Nauti Deceptions : A Nauti Novel,Lora Leigh,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,19 Apr 2012,394,Penguin Putnam Inc,English,Nauti Dreams,Lora Leigh,Romance;Adult Fiction;Erotica;Romance;Erotic Romance;Romance;Contemporary Romance;Romance;Romantic Suspense;Contemporary,August 5th 2008,340,Berkley Sensation,English
46547,46547,3719,1749,Viper's Run,Jamie Begley,Erotic Fiction,19 Aug 2013,276,Young Ink Press LLC,English,Viper's Run,Jamie Begley,Romance;Romance;Contemporary Romance,January 17th 2014,277,Young Ink Press; LLC,;
46578,46578,843,1752,Nauti Boy,Lora Leigh,Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,25 Jul 2011,296,Penguin Putnam Inc,English,Nauti Nights,Lora Leigh,Romance;Adult Fiction;Erotica;Romance;Erotic Romance;Romance;Contemporary Romance;Contemporary;Romance;Romantic Suspense,November 1st 2007,344,Berkley HEAT,English
46611,46611,3138,1752,Nauti Nights,Lora Leigh,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,24 Apr 2008,304,Penguin Putnam Inc,English,Nauti Nights,Lora Leigh,Romance;Adult Fiction;Erotica;Romance;Erotic Romance;Romance;Contemporary Romance;Contemporary;Romance;Romantic Suspense,November 1st 2007,344,Berkley HEAT,English
47333,47333,1688,1793,No Place For A Lady : A Sweeping Wartime Romance Full of Courage and Passion,Gill Paul,Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,02 Jul 2015,432,HarperCollins Publishers,English,Rising of a Dead Moon,Paul Haston,Historical;Historical Fiction;Fiction;Cultural;India;Cultural;Africa;War,October 9th 2012,238,Magic Ink Press,
48004,48004,1772,1849,Hallam Square : Book Four in the brilliantly entertaining and heartwarming Gibson Family Saga,Anna Jacobs,Contemporary Fiction:Historical Romance:Historical Romance:Sagas,07 Nov 1996,496,Hodder & Stoughton General Division,English,Operation Paperclip: The Secret Intelligence Program that Brought Nazi Scientists to America,Annie  Jacobsen,History;Nonfiction;Science;War;World War II;War,February 11th 2014,575,Little; Brown and Company,English
48450,48450,578,1875,Beautiful Beginning,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,21 Nov 2013,208,SIMON & SCHUSTER,English,Brutally Beautiful,Christine Zolendz,Romance;Dark;Sociology;Abuse;New Adult;Romance;Contemporary Romance;Contemporary,December 26th 2013,316,,
48457,48457,2423,1875,Beautiful Boss,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Mar 2016,144,SIMON & SCHUSTER,English,Brutally Beautiful,Christine Zolendz,Romance;Dark;Sociology;Abuse;New Adult;Romance;Contemporary Romance;Contemporary,December 26th 2013,316,,
48695,48695,2464,1893,Rules : Things are Changing at the Little School by the Sea,Jane Beaton:Jenny Colgan,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,11 Aug 2016,288,Little Brown Book Group,English,My Everything (My Everything Series),Michelle Jane,Love;Romance,September 14th 2013,218,Michelle Jane,None
49260,49260,1688,1932,No Place For A Lady : A Sweeping Wartime Romance Full of Courage and Passion,Gill Paul,Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,02 Jul 2015,432,HarperCollins Publishers,English,Time Was - A romantic comedy ..... with a kink,Paul     Adams,Romance,May 18th 2014,252,Halcyon Publishing,None
51872,51872,2621,2121,Dream A Little Dream,Susan Elizabeth Phillips,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,31 Dec 1999,390,HarperCollins Publishers Inc,English,Linny's Sweet Dream List,Susan Schild,Romance;Contemporary Romance;Romance;Fiction;Womens Fiction;Chick Lit;Womens Fiction;Contemporary,January 5th 2016,212,Lyrical Press,
52357,52357,3628,2167,Threesomes : When One Lover is Not Enough,Miranda Forbes:Sommer Marsden:Thomas S. Roche:Lana Fox:Malin James:Josephine Myles:Emma Richardson:Darla White:Elizabeth Coldwell:Kay Jaybee,Erotic Fiction,06 Jun 2011,208,Accent Press Ltd,English,Art Through the Ages,Helen Gardner;Fred S. Kleiner;Christin J. Mamiya,Art;Nonfiction;History;Art;Art History;Reference,March 17th 2004,1150,Wadsworth Publishing,English
52510,52510,999,2170,Creed,Kristen Ashley,Contemporary Fiction:Erotic Fiction,15 Apr 2013,360,Kristen Ashley,English,Creed,Kristen Ashley,Romance;Romance;Contemporary Romance;Contemporary;Adult Fiction;Erotica;Adult;Romance;Erotic Romance;Sociology;Abuse;Did Not Finish;Erotica;Bdsm;Suspense,September 14th 2012,360,Kristen Ashley,
52841,52841,3638,2191,Letters to Penthouse: Letters To Penthouse Xxxv Naughty Pleasure Parties Exposed XXXV,Editors of Penthouse,Erotic Fiction,01 Sep 2009,304,Little Brown & Company,English,Stately Pleasures,Lucy Felthouse,Adult Fiction;Erotica;Erotica;Menage;Erotica;Bdsm;Romance;Romance;Erotic Romance,January 16th 2014,200,Xcite Books,None
52906,52906,1343,2197,Scent of Magic,Maria V Snyder,Fantasy:Fantasy Books:Romance:Romance Books,18 Dec 2012,416,Mira Books,English,Scent of Magic,Maria V. Snyder,Fantasy;Fantasy;Magic;Young Adult;Romance,January 1st 2013,414,HarlequinTeen Australia,English
53123,53123,1979,2207,The Elusive Bride : Number 2 in series,Stephanie Laurens,Historical Romance:Historical Romance,03 Feb 2010,464,Little Brown Book Group,English,The Untamed Bride,Stephanie Laurens,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical Romance;Regency Romance,October 27th 2009,356,Avon,
53881,53881,314,2245,Never Love A Highlander,Maya Banks,Historical Romance:Historical Romance,01 Nov 2011,327,Random House USA Inc,English,The Highlander Series 3-Book Bundle,Maya Banks,Romance;Historical Romance;Romance;Historical,August 13th 2012,1056,Ballantine Books,
54025,54025,695,2257,Trust Me On This,Jennifer Crusie,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,05 Sep 2011,308,Random House USA Inc,English,Trust in Me,J. Lynn;Jennifer L. Armentrout,New Adult;Romance;Contemporary;Academic;College;Romance;Contemporary Romance,October 22nd 2013,352,William Morrow Impulse,
54058,54058,3628,2262,Threesomes : When One Lover is Not Enough,Miranda Forbes:Sommer Marsden:Thomas S. Roche:Lana Fox:Malin James:Josephine Myles:Emma Richardson:Darla White:Elizabeth Coldwell:Kay Jaybee,Erotic Fiction,06 Jun 2011,208,Accent Press Ltd,English,When Love Meets Mr. Lust,Mathilda Maldita;R.D.M. Jr.,Romance;Love,April 17th 2015,386,Amazon Digital Services,None
54074,54074,3479,2263,The Sexy Librarian's Big Book of Erotica,Rose Caraway,Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Short Story Books,04 Dec 2014,256,Cleis Press,English,A Tale of Struggle; Success; and Love (Erotic Spanking stories #1),Stephanie Rose,,March 4th 2015,None,Darkness series,None
54165,54165,1942,2263,Mastered By Love : Number 8 in series,Stephanie Laurens,Historical Romance:Historical Romance,06 Aug 2009,448,Little Brown Book Group,English,A Tale of Struggle; Success; and Love (Erotic Spanking stories #1),Stephanie Rose,,March 4th 2015,None,Darkness series,None
54170,54170,2055,2263,The Capture Of The Earl Of Glencrae : Number 3 in series,Stephanie Laurens,Historical Romance:Historical Romance,01 Jan 2012,448,Little Brown Book Group,English,A Tale of Struggle; Success; and Love (Erotic Spanking stories #1),Stephanie Rose,,March 4th 2015,None,Darkness series,None
54179,54179,2352,2263,All About Love : Number 6 in series,Stephanie Laurens,Historical Romance:Historical Romance,01 Sep 2007,512,Little Brown Book Group,English,A Tale of Struggle; Success; and Love (Erotic Spanking stories #1),Stephanie Rose,,March 4th 2015,None,Darkness series,None
55054,55054,1539,2302,Storm and Silence,Robert Thier,Adventure Books:Romance:Romance Books:Historical Romance:Historical Romance,19 Mar 2016,596,Robert Thier,English,In the Eye of the Storm,Robert Thier,Romance;Historical;Romance;Historical Romance;Historical;Historical Fiction;Adventure,,None,Wattpad,None
55947,55947,2119,2346,Three Weeks With Lady X,Eloisa James,Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,25 Mar 2014,384,Little Brown Book Group,English,Three Weeks With Lady X,Eloisa James,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,March 25th 2014,384,Avon,
55965,55965,296,2346,The Lady Most Likely... : A Novel in Three Parts,Julia Quinn:Eloisa James:Connie Brockway,Historical Romance:Historical Romance,11 Jul 2011,372,HarperCollins Publishers Inc,English,Three Weeks With Lady X,Eloisa James,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,March 25th 2014,384,Avon,
58225,58225,2557,2434,After We Fell,Anna Todd,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,13 Mar 2015,848,SIMON & SCHUSTER,English,After We Fell,Anna Todd,Romance;New Adult;Contemporary,December 30th 2014,848,Gallery Books,English
58228,58228,3054,2434,After Ever Happy,Anna Todd,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,16 Apr 2015,512,SIMON & SCHUSTER,English,After We Fell,Anna Todd,Romance;New Adult;Contemporary,December 30th 2014,848,Gallery Books,English
58399,58399,445,2442,A Secret Love,Stephanie Laurens,Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,27 Sep 2000,374,HarperCollins Publishers Inc,English,Bitter Sweet Love,R.C. Stephens,New Adult;Romance;Romance;Contemporary Romance,January 18th 2015,353,CreateSpace,English
58467,58467,3124,2443,Exposed To You: One Night of Passion Book 4,Beth Kery,Erotic Fiction:Romance:Romance Books,20 Mar 2013,320,Headline Publishing Group,English,Night of the Gypsies,Elizabeth Kales,Historical,September 26th 2014,264,CreateApXW,
58923,58923,1784,2470,The Secret Mistress,Mary Balogh,Romance:Romance Books:Historical Romance:Historical Romance,31 Jul 2012,417,Random House USA Inc,English,No Man's Mistress,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance;Fiction,February 28th 2006,384,Dell,English
58934,58934,2228,2470,More Than a Mistress,Mary Balogh,Historical Romance:Historical Romance,03 Aug 2001,384,Bantam Doubleday Dell Publishing Group Inc,English,No Man's Mistress,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance;Fiction,February 28th 2006,384,Dell,English
59248,59248,2917,2492,Highlander for the Holidays,Janet Chapman,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,25 Oct 2011,344,Penguin Putnam Inc,English,Wedding the Highlander,Janet Chapman,Romance;Science Fiction;Time Travel;Fantasy;Paranormal;Romance;Paranormal Romance;Romance;Historical Romance,April 30th 2006,517,Thorndike Press,English
